ID,FARE
206,66.91587697626937
207,73.91453130361899
208,611.3246876957808
209,64.74859841517986
210,58.701852977231844
211,1081.7633321958076
212,30.59343129444541
213,53.19232248740878
214,703.3610959622829
215,607.3911382998319
216,84.5292775379815
217,266.73021365520793
218,955.2338293062611
219,55.07416496490338
220,586.2415270996934
221,54.157029726193976
222,37.5016525329946
223,599.6615109147577
224,53.92314384057553
225,663.236341548535
226,65.46609867175862
227,89.45219915982915
228,787.1110764493465
229,58.309319357155914
230,119.47954429572421
231,415.52493808094164
232,454.0937815007693
233,276.34000291632816
234,1014.9502353756537
235,308.05857914587125
236,31.921376743151008
237,80.49912136410312
238,42.342592236433816
239,70.01911001860383
240,271.7718957310799
241,66.65520075583221
242,434.4395303214618
243,67.78697290332853
244,61.2014531437642
245,99.41290913715046
246,610.5358986047477
247,192.78825280142462
248,41.77611404275181
249,65.07855574805924
250,316.5535241669943
251,58.84974015287678
252,1008.7038035219163
253,365.7826800376515
254,36.66823932391803
255,424.8408265335067
256,29.569382203579472
257,675.6297205038562
258,522.68113970988
259,58.60235262853554
260,36.46872196501876
261,246.33990981617592
262,70.01823451774865
263,70.49846967428896
264,107.55000239024153
265,450.78017681154495
266,37.41190226874824
267,72.4300918491918
268,72.1403645136048
269,270.020601233388
270,706.4817342127676
271,47.230212723542
272,41.637593297056334
273,66.86306093584349
274,51.04281511123057
275,57.28344914512622
276,1060.1852091014925
277,42.35570023834698
278,60.532504911821256
279,415.365562547977
280,163.95472890824337
281,84.75009079202664
282,1025.2367828728118
283,226.37778053209615
284,892.4272409534921
285,183.19282782346124
286,67.92817829354242
287,55.76365450813801
288,319.59704953909187
289,399.9201545508294
290,69.18619813705503
291,245.13476092742107
292,443.55381033957235
293,637.6964349047299
294,71.79474934736682
295,797.4606306454165
296,133.43148721603706
297,116.40414593451594
298,1120.2100066212809
299,1043.0916896472302
300,112.02244024234571
301,491.1976121313169
302,66.59205690162034
303,42.0068441175358
304,413.3341841053371
305,64.42424789232246
306,88.46784147074717
307,22.687139010465337
308,191.62808404105215
309,35.34625057993768
310,59.82473793876072
311,908.3963650202502
312,1312.5025265154059
313,247.21814285908275
314,584.566384095867
315,579.4975989959192
316,189.89244425241282
317,530.7342657388617
318,51.50563126953159
319,60.48513778773464
320,126.31289563613788
321,76.7241323413825
322,885.9095929703365
323,72.49610695300903
324,524.9207330117595
325,61.57115623290613
326,254.0840435927983
327,34.93644156744066
328,884.4658892810819
329,33.33353912420163
330,48.96418995893101
331,868.3799886794603
332,413.9530623351662
333,75.88748030905192
334,95.0798027390463
335,57.40244948844626
336,99.10687958373822
337,44.802675466652516
338,52.96742011630774
339,327.9857743995059
340,260.791586158633
341,616.5354639528174
342,68.52167309391523
343,78.63043138634042
344,81.68837039753758
345,56.78763685629901
346,426.44873017513163
347,73.3115056606005
348,273.3394768238815
349,730.3954120319097
350,500.8669109620815
351,367.43544951620316
352,34.05374026129207
353,75.55904103645805
354,41.367152249419284
355,49.71534119545004
356,64.47073790291782
357,75.72111928258975
358,50.77519485703624
359,36.52280304010594
360,963.2607194693383
361,497.7645104951631
362,41.159587708297174
363,64.14061756538251
364,60.45068671495725
365,124.11805839859318
366,27.74824117327594
367,430.4632438117282
368,437.88590376014474
369,882.2938073847034
370,65.71371096322301
371,346.09067528184227
372,412.7511690124419
373,30.497821428181457
374,586.2928539506745
375,56.63863578527544
376,960.4158014331902
377,158.99567609333016
378,48.96554130692514
379,67.42571252402794
380,145.95380481837853
381,80.4010194814645
382,56.66828278747007
383,195.58944852650862
384,76.23301461876366
385,35.53078764754828
386,71.2242011394805
387,272.1769768928205
388,79.32199555098603
389,36.45119090671702
390,76.66123388102204
391,40.46164931421088
392,52.385552335158614
393,50.98493025072587
394,63.60506014179356
395,405.4006639141249
396,159.45297378419005
397,57.8585127250797
398,156.18420134742442
399,63.22275070694983
400,345.85508570326624
401,319.6455765026219
402,559.9606429732976
403,1139.6150951234902
404,55.044698382733586
405,60.37328390975838
406,213.24505011979355
407,25.841651459192438
408,90.52074074996885
409,276.5309005577417
410,528.6937205335139
411,62.703086992151896
412,389.63258273336055
413,68.75635164369471
414,60.59411109168396
415,51.70290465969518
416,37.15748897980792
417,191.98920491451534
418,41.04340391205911
419,58.81568673888153
420,48.03263967368428
421,375.6284670269804
422,48.66473943385789
423,790.963004637046
424,87.55328945135217
425,34.14377021522942
426,511.2603490206847
427,63.19216673968611
428,45.56701593506394
429,241.35180148263078
430,797.4525198859072
431,76.7986004097771
432,1059.5247167999867
433,147.33652089932676
434,56.15702532433166
435,536.6527026591634
436,707.3973240084766
437,121.27187172305604
438,55.47305335853544
439,41.858435506128295
440,357.9297558397798
441,62.516147149807516
442,415.4812036383352
443,473.91581464748043
444,582.7038640188417
445,421.90781146081093
446,71.38922005927184
447,74.10980598905552
448,48.276233150463625
449,519.2109957506497
450,61.46781050896885
451,45.908618445480016
452,460.1415986025734
453,49.30759216937903
454,152.95225698393267
455,65.06640897766347
456,40.88882173011608
457,43.45632255163852
458,194.359464001064
459,56.87648163454282
460,64.39977676258678
461,75.13315639405661
462,52.81772646675147
463,538.9711665603828
464,393.6069783440175
465,404.2995089498775
466,148.86832986325393
467,93.19864094720519
468,327.2905641481993
469,136.78917088583304
470,72.37627080043471
471,66.77199681959888
472,321.5621476798153
473,52.045125444985864
474,55.337849052731634
475,483.1684689593672
476,68.28364467997669
477,611.4495303707288
478,31.8288977033107
479,89.21848824056988
480,59.45192831127735
481,482.55456389818454
482,120.53083338069341
483,510.7713643994563
484,70.32176079529658
485,71.18933065105686
486,48.26308112913224
487,78.98977088112046
488,418.304209198516
489,257.7580174909225
490,59.3548871703016
491,55.97863069262477
492,88.69019806100464
493,31.620833576643445
494,524.8484381168173
495,49.87931182459104
496,221.02995429794692
497,59.73853853323227
498,51.194631780122286
499,51.666205285283276
500,78.31422501040052
501,459.4623656096428
502,483.6462728683409
503,75.28028325658998
504,56.284507229173606
505,91.73161224782508
506,102.70977558477703
507,543.818227375772
508,44.59927717428864
509,550.7869650303325
510,558.7790908368819
511,57.19912266214553
512,297.2458615963461
513,296.22279351962874
514,47.66403717516212
515,488.59053951146257
516,953.656677542146
517,55.03820085386436
518,274.176013427408
519,43.79147762008601
520,614.6874929187161
521,539.5649376086187
522,88.79008670055948
523,461.6009350714017
524,523.5107233162383
525,57.8858603697033
526,53.604872071737724
527,98.49376430217251
528,252.72294433191897
529,77.24826313353852
530,48.212023752449085
531,66.40630699775963
532,406.2664444686747
533,79.32788759716047
534,381.57506303634773
535,62.84147604183282
536,56.7905369823104
537,355.2531409345599
538,59.629855572816986
539,60.42672487753632
540,639.2951071891407
541,47.02981468194147
542,140.91466570095665
543,74.21181924386006
544,611.4204077140796
545,304.2193818474587
546,108.01122960982018
547,45.10775079728366
548,339.88451730333185
549,878.0111233539934
550,72.96802904780333
551,37.72500860448982
552,107.12719484058607
553,54.501659107336316
554,53.93072380083334
555,469.0439584229872
556,30.348075715042985
557,338.38851671250427
558,67.71507540682987
559,69.58032752280936
560,218.90684929302915
561,44.85341098599207
562,50.764306212513894
563,70.70493809845242
564,56.02622577415925
565,51.52895650577606
566,96.12640973550371
567,71.148176516917
568,35.10524454111359
569,84.29532352391293
570,59.48815503084858
571,25.559042622098616
572,51.449137544527936
573,54.58776237218905
574,119.27150929888288
575,505.88990382701587
576,59.03217813550478
577,37.97275827339766
578,70.06213239185406
579,92.12459273666514
580,696.163172499881
581,42.68672494368514
582,77.61194738016108
583,628.2637769711274
584,493.17828842343374
585,410.44760521633964
586,51.001198426542366
587,911.6255893435424
588,408.8163989808481
589,45.88676298547438
590,122.33777954924882
591,781.6656028152647
592,74.4611150045658
593,58.07877954575468
594,36.7502871894291
595,33.202250696490694
596,670.2144623217812
597,56.731190129855534
598,1031.9069366111303
599,34.912795795539374
600,396.1759229737642
601,501.62243119010094
602,29.77523414984873
603,60.293688391398
604,965.2362361475058
605,102.70977558477703
606,510.5269019781415
607,315.2734542311046
608,44.870895454463394
609,25.065551839454127
610,108.7150621558732
611,461.78577606791816
612,52.732739185066066
613,57.052516766756874
614,100.11738620776988
615,49.69169462229356
616,123.73650130511236
617,354.58861769891246
618,45.16843481500681
619,261.50262915026263
620,290.70759607358093
621,40.926655303958945
622,1047.815310590834
623,523.6456569593856
624,59.56495086220674
625,82.11774478417658
626,546.3888343122971
627,193.23144092335968
628,540.3036808401955
629,539.1269024625326
630,43.27430874574375
631,89.6611054052398
632,385.58083316544247
633,45.23066964651945
634,54.57670622874653
635,691.0231226161151
636,83.568307110018
637,920.8427070008382
638,89.68043486454953
639,227.31621070640801
640,56.683368739001025
641,45.910617816716965
642,95.65135797197516
643,109.58616903599388
644,144.56093072370996
645,391.5403232005063
646,62.27992504583471
647,66.74822105633652
648,116.67127681849394
649,74.3076388920321
650,692.1371421837542
651,385.4298131480778
652,55.82394449285497
653,96.29684776799715
654,309.7135710545251
655,50.6546021039973
656,53.68268431546071
657,41.65208385431461
658,484.75771931164593
659,65.14332325220566
660,961.6141044836698
661,680.6624876129364
662,33.81128016241328
663,270.7075399196551
664,254.255472188011
665,67.69792262356748
666,49.39560589455106
667,184.610208637623
668,120.15176482716997
669,147.65136994285842
670,50.3660798643522
671,431.07506268342416
672,775.9448430294855
673,31.42957008202856
674,709.6620867551102
675,50.316844695739135
676,42.980825984617695
677,291.36238188127874
678,792.0643625476245
679,66.08299897367753
680,602.0520721700401
681,274.37213741740544
682,386.3715091092395
683,69.26629056341484
684,650.6483579077834
685,216.4696138488044
686,319.35786159631795
687,667.2717614906453
688,54.176802709794046
689,182.02004194661086
690,580.3685012605846
691,478.5450505586366
692,207.28906215600364
693,53.86061236587834
694,385.4035481767384
695,772.8468709759655
696,34.31890009004475
697,65.66923000946979
698,302.0451395585614
699,80.82726748603675
700,63.337635152417256
701,62.95328110707202
702,481.34215627449913
703,561.520158142593
704,58.60528410619452
705,569.0850091644297
706,67.50977859820455
707,59.58985417023962
708,29.948726750019016
709,72.60718366962129
710,36.3022258791306
711,390.9016069183268
712,68.92312615072639
713,44.18904104921563
714,58.87912740776489
715,31.975753776468256
716,81.94458514966432
717,37.70427695225948
718,77.72170522712786
719,62.52111351078224
720,471.78207826835256
721,412.1918919196616
722,327.3150446878638
723,106.71805889560588
724,307.7212693196945
725,99.23181534574654
726,109.18959169697897
727,68.94731985335659
728,464.7465452331243
729,153.73482744671787
730,59.184387949078484
731,268.4721194873259
732,721.7693051756206
733,46.20734120192271
734,199.17822743119143
735,404.570924473666
736,83.87121812218814
737,94.81149569867098
738,573.8937312502803
739,162.7571275451594
740,553.6571159360416
741,43.60559674380198
742,575.8302629674821
743,54.85591382686426
744,41.678727689629014
745,35.39878710927841
746,622.3290521997445
747,27.790980962918315
748,458.2461322588584
749,57.673702838406
750,54.262329773968105
751,62.68135879793267
752,163.84075720319242
753,179.81163345586702
754,832.644242195815
755,639.4693976137949
756,38.462327126774376
757,69.10474294179679
758,46.57639369245249
759,79.16943660936487
760,377.5893802950499
761,585.4184482395242
762,696.8467113566276
763,70.05512344257319
764,64.99554307769988
765,687.8248240031478
766,97.94638287169283
767,42.4921951229703
768,657.4310241931598
769,58.00781357499795
770,570.2294730198832
771,137.65620277535143
772,348.2207310532684
773,569.9277397591317
774,39.70856926062271
775,290.2850227515343
776,44.14016617366871
777,82.48917059394186
778,59.51112270663798
779,44.083825564502256
780,88.56445190724196
781,381.0813846706085
782,68.59525793705494
783,35.14533263592788
784,303.59005097083934
785,202.39384545027264
786,34.352600553816515
787,116.98791237350922
788,87.94809102811908
789,213.74032555831434
790,595.0128538871232
791,54.64230106025338
792,297.7701377505886
793,46.489632450754904
794,40.706241970661125
795,45.68620800160678
796,236.9660527757525
797,57.56497450219361
798,38.32063768186108
799,272.0582088474444
800,56.8684544579504
801,352.01524821744334
802,288.48425600269576
803,33.64341975757525
804,844.3406106284978
805,65.45673730735675
806,49.747610704332494
807,71.37624953770704
808,168.33534315647825
809,138.28732968688664
810,41.45538957761109
811,480.5728098370615
812,650.1957437696894
813,66.68975220522003
814,1179.8429935534673
815,496.92436537145795
816,37.66177178318308
817,767.225568959174
818,610.7651271294666
819,204.865595376208
820,310.13486603834247
821,800.4121353824854
822,101.41842942777737
823,658.9223307434517
824,83.44880099651866
825,334.1313431406278
826,35.40012268931837
827,63.67161087964032
828,134.20924799641864
829,72.53045899410763
830,73.13929244043297
831,74.37350560125512
832,46.38938433590099
833,328.2801566403117
834,55.46965927072988
835,581.592063143833
836,94.58180097661408
837,1083.0130124933723
838,63.54378939186068
839,48.579028915031586
840,264.92000168204885
841,53.66945940976202
842,101.97533163513447
843,345.5239893265844
844,334.94066064099445
845,870.4588608061622
846,58.599454584394195
847,59.817497429571176
848,61.80930805272305
849,156.53484508280403
850,424.23318056996374
851,86.93142343551261
852,772.9086652879228
853,70.61001397200195
854,631.7277273153591
855,62.11051413275411
856,95.9342403931343
857,339.2066388849538
858,73.94662667434385
859,258.95647549469805
860,187.24744531782508
861,295.18565824578315
862,599.8550583302911
863,436.14702135374444
864,66.57208405561985
865,26.587535762087565
866,37.190862519161115
867,72.6881290781579
868,351.87483557657896
869,32.31136985423763
870,498.33981763474304
871,60.620209407715215
872,83.30434674082298
873,293.00609170179166
874,315.42686496109235
875,67.73008072850126
876,31.751851056468954
877,42.334074844711395
878,561.7179635661789
879,41.11192731397205
880,73.51710589498559
881,44.408612922258875
882,63.27415878560504
883,61.15786221429141
884,213.5023459905552
885,374.346835028416
886,40.13852626116436
887,49.43574598334933
888,238.39088522604655
889,60.96178575615341
890,103.32845766358501
891,529.0372484136734
892,583.1352702179524
893,64.60774519203353
894,39.7168273301705
895,57.28372525265968
896,611.7261397179882
897,81.17431667712731
898,69.42736958385368
899,871.4202904202073
900,81.37687321404766
901,385.97923819301826
902,151.64088640899652
903,69.15717703385928
904,30.271163694903922
905,96.43392708458501
906,48.76827042475466
907,175.56809026643964
908,763.7327351706273
909,53.07941478328597
910,459.9880319861058
911,407.10119831764564
912,18.924550771838188
913,359.2313122617371
914,323.6022736326975
915,93.88865150140795
916,57.888288814962486
917,637.0390064265079
918,117.85382474959556
919,90.11643989022556
920,87.63386339162909
921,995.8479399259178
922,497.51084684931016
923,60.23230629207614
924,55.23271328660347
925,79.45572593118395
926,660.5746910521103
927,100.4837203793446
928,73.25618723400727
929,195.18832986089552
930,191.9853021704728
931,1042.9971308610773
932,423.1830368777251
933,114.67939368791608
934,29.262901824851607
935,38.12714735932563
936,647.3970195494112
937,37.182477769239334
938,31.831657327070758
939,61.326343417495735
940,239.41144387897594
941,61.55086554002996
942,847.0921071214383
943,876.3328412022245
944,98.15283340956289
945,49.33196272650477
946,587.5743341085437
947,938.3918668747108
948,67.31012385785706
949,270.62450409273265
950,230.20630406746153
951,440.0741247142364
952,1228.6756491141732
953,201.02433035289053
954,118.28507163461575
955,47.25570647286919
956,95.83486254971895
957,64.62660732952985
958,61.68500114435638
959,784.1103403302982
960,695.2914432888778
961,274.55092461467433
962,82.81150365143989
963,465.2250915796814
964,30.881454534501017
965,40.210550885718725
966,589.1713367752884
967,66.39030967623029
968,49.39691895045685
969,43.073877632840045
970,1122.7455834806908
971,246.9215497633613
972,40.39728077573477
973,49.9887335603476
974,53.264638905995135
975,566.4547083895424
976,256.3350045307858
977,34.73752472680289
978,478.66853829114234
979,1026.3370802483453
980,45.5894624982787
981,36.93537737883414
982,78.40766158059958
983,119.4014876866591
984,376.50797729923147
985,41.894861927759194
986,69.27425284577308
987,69.6150553666872
988,30.298762552221678
989,75.63539168098335
990,46.986856660551446
991,908.0314903260623
992,27.074515598188505
993,69.81552561252767
994,52.91625253382816
995,179.3053822799385
996,131.33365604762906
997,103.36817092877041
998,130.11404188230128
999,57.718988461769
1000,146.70396670799752
1001,393.85707816263755
1002,40.77813835369298
1003,35.18267309894666
1004,449.66918427257195
1005,802.191061447051
1006,673.8399805639888
1007,425.4234254887381
1008,32.91662665190146
1009,262.63620866220896
1010,32.38216312895818
1011,56.86766859581504
1012,118.13724762700441
1013,300.0643442409909
1014,100.18300849754257
1015,726.0628580082557
1016,66.54334194191466
1017,888.6080752530648
1018,1054.2066544967515
1019,73.93430091901105
1020,109.05941200705415
1021,109.81295286513969
1022,246.4362669106572
1023,1042.910005541598
1024,49.062768395426176
1025,52.732739185066066
1026,79.2228586552379
1027,287.95067718934035
1028,73.41888195610491
1029,57.04242386941506
1030,240.10069803762303
1031,63.07197393596349
1032,778.6670147186353
1033,93.66499174893804
1034,80.30104038522755
1035,602.3064583878934
1036,279.7334466407507
1037,77.95271486709342
1038,93.68529058850513
1039,50.38962737822665
1040,33.70204426314959
1041,460.39412509655335
1042,44.99180729850958
1043,82.90759022643554
1044,66.02053811207381
1045,52.57842986919027
1046,82.63560452699903
1047,284.02307928297176
1048,364.5408641985983
1049,828.1347563320398
1050,279.2972299575923
1051,30.570380945924793
1052,639.2514225525304
1053,200.3660061624094
1054,53.60503597979267
1055,216.77061748317422
1056,73.10534055521939
1057,254.53863717549984
1058,812.183661991657
1059,56.83595315006072
1060,444.418967150185
1061,94.23163808301899
1062,30.182523988371795
1063,162.02672457446673
1064,264.82315211250744
1065,894.3262042217465
1066,39.44094060654944
1067,232.1790462058723
1068,400.25398556590335
1069,395.63835658979554
1070,49.58137628800257
1071,45.081314626761134
1072,63.189637609240094
1073,825.845915729337
1074,34.474348833351755
1075,410.3955874255892
1076,49.765959969809344
1077,52.31243319247847
1078,85.22588680589867
1079,447.3164852919133
1080,535.2780894736311
1081,289.40753200212487
1082,42.37639883450196
1083,229.0270731123162
1084,290.34915717456147
1085,77.29667029598552
1086,91.18743166152655
1087,339.38252677288637
1088,72.19129707648158
1089,78.8002976877649
1090,42.41539057270861
1091,493.31033843836803
1092,601.1297879461613
1093,33.908557987706274
1094,86.66175923705079
1095,56.989573811315594
1096,56.65116195002081
1097,348.94915736686625
1098,41.296825380089
1099,485.6614204964644
1100,41.667222200437514
1101,285.39147858442277
1102,47.22233194332334
1103,110.52590807175677
1104,1041.6863028311757
1105,323.06295854954817
1106,984.8628960200368
1107,352.47840613313303
1108,69.6100837192024
1109,40.501876876986906
1110,84.14547261906115
1111,55.77996424834597
1112,131.49025693172933
1113,72.4786038376517
1114,82.4306686585333
1115,44.767830470549114
1116,70.19403895832397
1117,401.23039523087186
1118,81.225675205746
1119,80.20108771825797
1120,56.946653772028604
1121,48.06318911726579
1122,892.2407528949233
1123,769.0738199501943
1124,993.3646747345219
1125,568.023801300645
1126,215.95821112577534
1127,35.64767518392893
1128,510.2183897260532
1129,520.1152201172471
1130,421.5132386358574
1131,237.91791419086476
1132,63.77153342881519
1133,70.3110219509419
1134,39.73691659514575
1135,113.09124869232974
1136,117.13412403268461
1137,379.262578766858
1138,254.7278667740461
1139,52.33777774693804
1140,813.5535323193831
1141,34.82158147078504
1142,48.580379919945024
1143,63.080085184879536
1144,100.57229917766877
1145,197.86713874711012
1146,464.12166582138104
1147,45.99232364129932
1148,92.07019697615452
1149,853.5207209667957
1150,55.972828681951974
1151,56.492642083268386
1152,290.2183837195759
1153,46.84043436410871
1154,69.66871775618998
1155,57.52350584606004
1156,347.4132471954848
1157,240.4897419422406
1158,57.73490855944599
1159,71.23761654132394
1160,88.79050064478926
1161,377.963810003123
1162,31.83556064508748
1163,101.83093638212111
1164,660.5421038907938
1165,68.89142358366887
1166,52.605171945692945
1167,419.10939123660626
1168,593.6680597966581
1169,166.5566545347199
1170,57.6929662340307
1171,82.06022820353067
1172,788.1469817107368
1173,360.23680537201597
1174,28.31550970133989
1175,601.6704913352257
1176,37.428575999309174
1177,983.7684287783437
1178,283.3310094909871
1179,168.47372452254146
1180,58.52659732890082
1181,74.1468401287689
1182,94.70768650339332
1183,130.32843819235828
1184,426.5150904624688
1185,306.5627066195507
1186,305.90853177161165
1187,28.868898881706365
1188,542.2845599572132
1189,36.93352265168722
1190,122.7687368333882
1191,55.45270131490065
1192,481.89276275381235
1193,66.5147442930508
1194,59.92988050717258
1195,316.67176386671895
1196,25.097257838839486
1197,266.7590152557774
1198,49.161791444761526
1199,258.0602205863397
1200,66.3793001225576
1201,582.5329446185935
1202,818.4689859110738
1203,59.17157065458742
1204,859.4744717856227
1205,702.591835256537
1206,345.512825350887
1207,22.603952375739617
1208,76.67432710176172
1209,800.4013876837488
1210,58.24434650460922
1211,48.3095156522127
1212,548.1445662987412
1213,49.10494004692983
1214,74.28966998132385
1215,45.17825416697483
1216,92.7801006600486
1217,1095.6483695704255
1218,82.74134211311362
1219,37.002771047319705
1220,356.82291243344605
1221,31.254502575071747
1222,57.73015880450202
1223,46.8222572916351
1224,150.74683154265395
1225,327.82235941960766
1226,42.48733175847633
1227,86.2837526819272
1228,335.4095507824333
1229,95.34733800762652
1230,708.3138020322218
1231,988.2694861668289
1232,85.77623343936294
1233,34.47304197627591
1234,441.4781827665254
1235,50.29729388702469
1236,59.45795173747274
1237,84.706064288603
1238,1070.3293073549432
1239,40.04530989009747
1240,616.1423481902325
1241,200.9695662206515
1242,275.8455797382346
1243,319.0879111959769
1244,1148.8250781904587
1245,63.34092294990507
1246,42.825020486831164
1247,54.76551716063486
1248,422.07970153720447
1249,47.729869590355314
1250,50.91308999372909
1251,85.49241179610883
1252,358.9372243181066
1253,81.24853548618088
1254,54.30966085763453
1255,567.7563110909866
1256,86.06375682980197
1257,714.2764222003206
1258,464.40534498002313
1259,299.8301601020015
1260,98.3581444163898
1261,691.1339415744148
1262,203.552052582224
1263,208.03893201144857
1264,273.4504188517951
1265,522.9869623008346
1266,463.3277813725815
1267,992.0833479214016
1268,127.0355150021715
1269,68.35560383775201
1270,41.167407033634746
1271,55.64930302375608
1272,80.73768283373771
1273,77.79923808042328
1274,68.78031985886221
1275,147.97618672489492
1276,61.08175805690704
1277,335.0417236653177
1278,101.9462451370355
1279,90.79800704895997
1280,59.39718205524997
1281,150.81040280177868
1282,410.71004039982046
1283,49.78929328410642
1284,68.09029004141688
1285,49.91250846864252
1286,89.078723473923
1287,800.2371673258646
1288,35.011297694752464
1289,310.0668456229927
1290,424.18177901527844
1291,384.6901719304942
1292,41.80075352256778
1293,50.48433248364024
1294,60.87810528147133
1295,50.298810453703624
1296,289.33651177267535
1297,431.1922495191997
1298,586.9979448437755
1299,209.70260119986057
1300,505.06419980258687
1301,55.2555324597938
1302,297.78120651524
1303,587.4217768792079
1304,126.34922601520766
1305,61.37503755254829
1306,398.7404086595095
1307,582.5795616695032
1308,89.32361253985152
1309,84.14095987186072
1310,30.240086130237213
1311,70.55265173178178
1312,1222.2754481262402
1313,77.24928193683017
1314,45.70613293743362
1315,38.15923622738329
1316,66.28943994919138
1317,50.346737113677136
1318,590.1601596380789
1319,803.8587430511446
1320,60.58478667969737
1321,62.2669099565182
1322,86.9696409176735
1323,398.12811029944874
1324,66.59424544661614
1325,65.20785848748568
1326,408.7530882088976
1327,79.73271727498688
1328,119.02310631970101
1329,313.7165092903095
1330,706.7300729716666
1331,227.72108091729262
1332,37.94303009960522
1333,100.10383680719912
1334,609.9827229633961
1335,505.0489921836423
1336,85.22838145334464
1337,77.24697497764508
1338,983.8392235447553
1339,317.61173308977686
1340,475.8987154317118
1341,470.8040725167012
1342,63.91027233379315
1343,60.847093434717145
1344,445.1150173830309
1345,182.2111325457888
1346,630.6560011632097
1347,65.18295096436258
1348,56.77054398701518
1349,46.027949321849675
1350,97.93272179357766
1351,266.3361254589999
1352,49.3495256147031
1353,46.57416477140255
1354,518.0965744561615
1355,644.0702421819781
1356,32.93519332898093
1357,56.04365401148902
1358,388.082719995549
1359,121.84781706145873
1360,391.69276408633414
1361,111.72878426230862
1362,779.2850334264901
1363,457.4480370364852
1364,37.43780940927779
